Image,Dice PCA1,IoU PCA1,Dice PCA2,IoU PCA2,Dice PCA3,IoU PCA3,Dice PCA4,IoU PCA4,Dice PCA5,IoU PCA5
ISIC_0014796,0.24450873245473054,0.1392822265625,0.24450873245473054,0.1392822265625,0.24450873245473054,0.1392822265625,0.24450873245473054,0.1392822265625,0.24450873245473054,0.1392822265625
ISIC_0015330,0.27930672268907564,0.16232220255173677,0.27930672268907564,0.16232220255173677,0.2792920539887611,0.16231229398119887,0.27930672268907564,0.16232220255173677,0.27930672268907564,0.16232220255173677
ISIC_0012654,0.5003813882532419,0.3336724313326551,0.04054296477904682,0.02069091796875,0.49177877428998507,0.3260654112983152,0.49510910458991725,0.329,0.4947209653092006,0.3286573146292585
ISIC_0016013,0.27692307692307694,0.16071428571428573,0.2840079628400796,0.16550657385924208,0.24130589070262598,0.13720742534301855,0.2722874913614375,0.1576,0.26925746009715473,0.15557337610264635
ISIC_0016049,0.14267008255052663,0.07681461500735655,0.14267008255052663,0.07681461500735655,0.14267008255052663,0.07681461500735655,0.14263760031874323,0.07679578328021575,0.1426619606057156,0.07680990620977135
ISIC_0015411,0.19668702878212538,0.10906982421875,0.19668702878212538,0.10906982421875,0.19668702878212538,0.10906982421875,0.19668702878212538,0.10906982421875,0.19668702878212538,0.10906982421875
ISIC_0015347,0.24732563115104836,0.14111328125,0.24732563115104836,0.14111328125,0.24732563115104836,0.14111328125,0.24732563115104836,0.14111328125,0.24732563115104836,0.14111328125
ISIC_0013617,0.8953015939160329,0.8104488872123727,0.8953015939160329,0.8104488872123727,0.893008803728638,0.8066991017964071,0.8923530650937435,0.805629516926588,0.8931875525651808,0.8069908814589666
ISIC_0015988,0.09394942094067596,0.04929009858019716,0.09391057822928356,0.04926871591472484,0.093871767623096,0.04924735179334696,0.0937776467118844,0.04919554455445545,0.09393277013056064,0.04928093230845525
ISIC_0015224,0.8802135012146303,0.7860547543387925,0.8813999589855765,0.787949156685407,0.8794083407519003,0.7847714495233439,0.8802135012146303,0.7860547543387925,0.8804050355774494,0.7863603031043754
ISIC_0012395,0.18676651391527888,0.10300191086728719,0.2857890148212729,0.1667175261926559,0.1867769518806237,0.1030082603871286,0.18672477371773383,0.10297652061379182,0.18674564148413053,0.10298921417565485
ISIC_0015102,0.9682713347921226,0.9384941675503712,0.969039259495691,0.939938080495356,0.9689338990009579,0.9397398460313247,0.9685890129929337,0.9390912305516266,0.968382687927107,0.9387034092916445
ISIC_0013600,0.22716640374258826,0.12813746548020866,0.2262065976924327,0.1275270262016735,0.2262065976924327,0.1275270262016735,0.22715404699738903,0.12812960235640647,0.22715404699738903,0.12812960235640647
ISIC_0014959,0.28646132928933743,0.16717529296875,0.28646132928933743,0.16717529296875,0.28646132928933743,0.16717529296875,0.28646132928933743,0.16717529296875,0.28646132928933743,0.16717529296875
ISIC_0014720,0.6622029884869765,0.4949951171875,0.6622029884869765,0.4949951171875,0.6622029884869765,0.4949951171875,0.6622029884869765,0.4949951171875,0.6622029884869765,0.4949951171875
ISIC_0013809,0.41292831105710814,0.26018251975255713,0.41292831105710814,0.26018251975255713,0.41292831105710814,0.26018251975255713,0.41280792964384627,0.26008694054980713,0.41292831105710814,0.26018251975255713
ISIC_0015171,0.9383100051840332,0.8837890625,0.9383100051840332,0.8837890625,0.9383100051840332,0.8837890625,0.9383100051840332,0.8837890625,0.9383100051840332,0.8837890625
ISIC_0014746,0.9646357974546439,0.9316874150015692,0.9651143923413922,0.9325807463154594,0.9636412896234083,0.9298337341838335,0.9648039852718215,0.9320012553614395,0.9639781160283841,0.9304611523580466
ISIC_0015954,0.08727741330834114,0.04562993813927849,0.08728763913298183,0.04563552833078101,0.08728763913298183,0.04563552833078101,0.08726718987934871,0.04562434931716578,0.08726718987934871,0.04562434931716578
ISIC_0016024,0.1738544474393531,0.0952029520295203,0.17382516422435573,0.09518539014941893,0.1738544474393531,0.0952029520295203,0.07336683417085427,0.03808033385498174,0.08808808808808809,0.04607329842931937
ISIC_0015383,0.2843979057591623,0.165771484375,0.2843979057591623,0.165771484375,0.2843979057591623,0.165771484375,0.2843979057591623,0.165771484375,0.2843979057591623,0.165771484375
ISIC_0015146,0.8437598902837852,0.7297445255474453,0.8442657638595006,0.7305016477480776,0.8485430675632405,0.7369299221357063,0.8437598902837852,0.7297445255474453,0.8441297685723343,0.7302980435180106
ISIC_0016034,0.05507445019001932,0.028316996604523033,0.055187913597203146,0.02837699024139702,0.05534291271883039,0.02845895715023232,0.055154218229788304,0.028359173126614987,0.05527574918156636,0.02842343800582713
ISIC_0014800,0.9720340834607821,0.9455897980871414,0.4292972869331799,0.2733154296875,0.4292972869331799,0.2733154296875,0.972358789467934,0.9462045502870509,0.9717156273888828,0.9449872557349193
ISIC_0015368,0.9318916626914718,0.8724692338229456,0.9331921651667549,0.8747518856689163,0.9320048757220838,0.8726677252878127,0.9330792037272342,0.8745533942040492,0.9310417992785911,0.8709805478364431
ISIC_0015215,0.30446031253233985,0.1795654296875,0.30446031253233985,0.1795654296875,0.30446031253233985,0.1795654296875,0.30446031253233985,0.1795654296875,0.30446031253233985,0.1795654296875
ISIC_0015142,0.6803866290777285,0.5155954342916438,0.6804688444032706,0.5156898656898657,0.680359228383875,0.51556396484375,0.6803866290777285,0.5155954342916438,0.6803866290777285,0.5155954342916438
ISIC_0016015,0.13053400273847557,0.06982421875,0.13053400273847557,0.06982421875,0.13053400273847557,0.06982421875,0.13053400273847557,0.06982421875,0.13053400273847557,0.06982421875
ISIC_0012722,0.025620691758677483,0.012976580362108385,0.025603511338697878,0.012967765839199704,0.025606633337397877,0.012969367588932806,0.025619128949615714,0.012975778546712802,0.02561287961946579,0.012972572275759823
ISIC_0013814,0.8080277321656631,0.6778913855384804,0.8080277321656631,0.6778913855384804,0.8080277321656631,0.6778913855384804,0.8069382698054077,0.6763591936469151,0.8080277321656631,0.6778913855384804
